source,target
2089423,2091024
2089423,2088475
2089423,2092157
2089423,2089189
2089423,2088773
2089423,2089626
2089423,2089079
2089423,2089875
2089423,2090359
2089424,2089414
2089424,2091584
2089424,2089429
2089424,2122969
2089424,2128929
2089424,2089414
2089425,2088798
2089425,2088588
2089425,2123681
2089425,2089416
2089425,2088730
2089425,2090384
2089425,2122406
2089425,2088753
2089425,2121428
2089425,2122119
2089425,2091450
2089425,2089414
2089425,2089428
2089425,2088492
2089425,2090678
2089425,2088798
2089425,2091058
2089425,2091705
2089425,2089899
2089425,2091001
2089425,2089194
2089425,2089409
2089425,2091119
2089425,2089789
2089425,2089976
2089427,2092157
2089427,2089160
2089427,2092157
2089427,2088773
2089427,2089626
2089427,2091024
2089427,2091343
2089427,2088668
2089427,2089160
2089428,2091010
2089428,2089469
2089428,2090585
2089428,2089429
2089428,2091045
2089428,2088837
2089428,2088751
2089428,2091010
2089428,2090990
2089428,2089414
2089428,2120712
2089428,2121145
2089428,2120044
2089428,2120292
2089428,2123740
2089428,2128929
2089428,2089899
2089428,2090376
2089428,2090376
2089429,2088462
2089429,2088599
2089429,2090370
2089429,2089786
2089429,2129274
2089429,2128930
2089429,2129313
2089429,2129325
2089429,2129340
2089429,2128936
2089429,2129332
2089429,2128891
2089429,2122538
2089429,2120411
2089429,2120292
2089429,2122458
2089429,2120745
2089429,2122903
2089429,2122345
2089429,2122346
2089429,2088773
2089429,2088879
2089429,2089795
2089429,2091024
2089430,2091058
2089430,2088774
2089430,2091525
2089430,2089414
2089430,2088774
2089432,2089189
2089432,2114150
2089432,2113871
2089432,2090359
2089435,2091041
2089435,2088837
2089435,2091041
2089435,2089035
2089437,2089978
2089437,2090358
2089437,2088837
2089437,2123241
2089437,2089133
2089437,2088730
2089437,2089133
2089467,2123531
2089467,2089152
2089467,2090089
2089467,2091209
2089467,2088895
2089467,2090663
2089467,2089773
2089467,2091769
2089467,2090982
2089467,2090089
2089467,2089152
2089467,2090403
2089467,2089721
2089467,2088567
2089467,2121685
2089467,2123531
2089469,2091578
2089469,2090585
2089470,2089085
2089470,2089636
2089470,2089892
2089470,2089871
2089470,2089636
2089470,2089085
2089471,2089892
2089471,2089892
2089473,2091107
2089473,2088668
2089473,2091024
2089473,2089795
2089473,2089895
2089473,2091107
2089473,2089895
2089473,2089872
2089474,2090656
2089474,2090348
2089474,2089469
2089474,2088837
2089474,2121412
2089474,2123537
2089474,2090656
2089474,2090348
2089474,2089897
2089474,2090660
2089474,2090355
2089474,2091790
2089551,2089907
2089551,2129332
2089551,2120996
2089551,2090362
2089551,2088773
2089551,2088929
2089551,2089193
2089551,2090262
2089620,2089079
2089621,2123324
2089621,2088837
2089621,2120875
2089621,2123324
2089621,2089694
2089621,2089165
2089622,2089892
2089622,2089060
2089623,2089872
2089623,2089189
2089623,2089204
2089623,2089872
2089624,2091058
2089624,2091754
2089624,2088898
2089624,2089414
2089624,2088588
2089624,2091754
2089626,2090142
2089626,2089795
2089626,2089469
2089626,2089429
2089626,2129332
2089626,2128929
2089626,2090190
2089626,2090190
2089627,2089414
2089627,2089414
2089628,2090656
2089628,2090348
2089628,2088837
2089628,2121412
2089628,2123537
2089628,2129332
2089628,2090656
2089628,2090348
2089628,2089897
2089628,2090660
2089628,2090355
2089628,2091790
2089629,2122747
2089629,2089036
2089629,2122747
2089629,2088837
2089631,2090956
2089631,2089900
2089631,2089469
2089631,2090956
2089633,2123120
2089633,2088837
2089633,2122276
2089633,2122835
2089633,2123345
2089633,2121663
2089633,2123120
2089633,2121801
2089633,2089208
2089633,2088665
2089633,2089192
2089633,2088728
2089633,2090999
2089633,2090368
2089633,2089974
2089633,2089417
2089633,2090342
2089633,2089768
2089633,2089367
2089633,2090377
2089634,2090151
2089634,2129431
2089634,2121790
2089634,2090374
2089634,2121790
2089636,2089871
2089636,2089892
2089636,2089470
2089636,2089470
2089637,2091058
2089637,2088774
2089637,2091105
2089637,2089414
2089637,2088774
2089638,2089414
2089638,2091584
2089638,2089414
2089692,2123870
2089692,2123519
2089692,2089201
2089692,2089721
2089692,2090271
2089692,2123870
2089693,2091789
2089693,2122510
2089693,2088492
2089693,2091789
2089693,2122510
2089693,2088751
2089693,2089414
2089693,2088837
2089693,2120044
2089693,2120292
2089693,2088492
2089693,2120712
2089693,2121145
2089693,2089429
2089694,2089774
2089694,2089165
2089694,2089774
2089694,2088837
2089694,2091717
2089694,2089165
2089696,2089115
2089696,2091485
2089696,2089408
2089696,2089780
2089696,2089980
2089696,2089780
2089696,2088454
2089696,2090588
2089696,2089189
2089696,2089429
2089696,2120962
2089696,2120462
2089696,2120833
2089696,2123760
2089696,2121786
2089696,2122296
2089696,2121586
2089696,2128842
2089696,2128929
2089697,2089087
2089697,2088668
2089697,2089189
2089697,2090359
2089697,2088773
2089697,2088475
2089697,2091581
