source,target
1424960,1426282
1424960,1428894
1424960,1424954
1424960,1425876
1424960,1424598
1424962,1426667
1424962,1425751
1424962,1425289
1424962,1597617
1424962,1595850
1424968,1426290
1424968,1435387
1424968,1598166
1424968,1425840
1424968,1425996
1424968,1597021
1424968,1430146
1424968,1435608
1424968,1595804
1424968,1595573
1424968,1433813
1424968,1597484
1424968,1435634
1424968,1595102
1424970,1428500
1424970,1428414
1424970,1428894
1424970,1428725
1424970,1426403
1424970,1426407
1424970,1426003
1424970,1424954
1424970,1424962
1424970,1426005
1424970,1594779
1424970,1597442
1424970,1435387
1424970,1424598
1424977,1426972
1424977,1426223
1424978,1426223
1424978,1425135
1424982,1425337
1424982,1426223
1424983,1430100
1424983,1428894
1424983,1436193
1424983,1426163
1424983,1426223
1424983,1426353
1424983,1424598
1424985,1426223
1424986,1425131
1424986,1426223
1424994,1428894
1424994,1424792
1424994,1424791
1424994,1426740
1424994,1424954
1424994,1424598
1424996,1428492
1424996,1428894
1424996,1424954
1424996,1426223
1424996,1424598
1424997,1428492
1424997,1428894
1424997,1425554
1424997,1426700
1424997,1424708
1424997,1424954
1424997,1424598
1424998,1425893
1424998,1424848
1424998,1426742
1424998,1424895
1424998,1425089
1424998,1425544
1424998,1426450
1424998,1426715
1424998,1595890
1424998,1598200
1424998,1599412
1424998,1425146
1424998,1426928
1424998,1426125
1424998,1426728
1424998,1426400
1424998,1426834
1424998,1425302
1424998,1426004
1424998,1425625
1424998,1424908
1424998,1425868
1424998,1424853
1424998,1426103
1424998,1425707
1424998,1426892
1424998,1425100
1425000,1426388
1425000,1428500
1425000,1428414
1425000,1425337
1425000,1424954
1425000,1597673
1425000,1435387
1425000,1429457
1425000,1424598
1425002,1425868
1425002,1425443
1425003,1432456
1425003,1426290
1425003,1434565
1425003,1599059
1425003,1425917
1425004,1425518
1425004,1598166
1425004,1424684
1425004,1599958
1425005,1428894
1425005,1425554
1425005,1426716
1425005,1424708
1425005,1424954
1425005,1424598
1425006,1425168
1425006,1598166
1425006,1595012
1425006,1595890
1425006,1425831
1425006,1426769
1425006,1426022
1425006,1426471
1425006,1424785
1425006,1425738
1425006,1425551
1425006,1425609
1425006,1424627
1425006,1425994
1425006,1424962
1425006,1424585
1425006,1425893
1425006,1425868
1425006,1426523
1425006,1425479
1425006,1426103
1425006,1426863
1425006,1424777
1425006,1427014
1425006,1425855
1425006,1426667
1425006,1425751
1425006,1425104
1425006,1425219
1425006,1425258
1425006,1426642
1425006,1426173
1425006,1426223
1425006,1597021
1425007,1426679
1425007,1426223
1425007,1425731
1425008,1427014
1425008,1425667
1425012,1425737
1425012,1426223
1425012,1425668
1425014,1425972
1425017,1425257
1425022,1426223
1425022,1424597
1425024,1425811
1425024,1424814
1425024,1426290
1425024,1435634
1425024,1425202
1425026,1425729
1425026,1426223
1425027,1426223
1425027,1424757
1425027,1425550
1425027,1426284
1425028,1425833
1425028,1424954
1425028,1424598
1425029,1424803
1425029,1428894
1425029,1424954
1425029,1425133
1425029,1426223
1425029,1425068
1425030,1426404
1425030,1598353
1425030,1430099
1425030,1425146
1425030,1425899
1425030,1425811
1425030,1424627
1425030,1425171
1425030,1426290
1425030,1598371
1425030,1594779
1425030,1594645
1425030,1599218
1425030,1435634
1425030,1426464
1425030,1426860
1425032,1425200
1425033,1426284
1425033,1426223
1425033,1424757
1425033,1425550
1425033,1426879
1425036,1428492
1425036,1428288
1425036,1428894
