source,target
2589309,2655453
2589309,2589439
2589310,2668799
2589310,2589202
2589310,2589503
2589310,2654483
2589310,2653433
2589310,2595650
2589310,2669156
2589310,2594937
2589310,2589637
2589311,2589637
2589311,2654727
2589311,2589725
2589312,2589396
2589312,2595646
2589312,2589503
2589312,2654483
2589312,2589310
2589313,2589637
2589313,2591911
2589313,2747229
2589313,2591367
2589313,2589719
2589352,2655453
2589352,2654727
2589352,2589010
2589353,2589637
2589353,2591911
2589353,2747229
2589353,2591367
2589353,2589719
2589393,2589700
2589393,2589699
2589393,2589437
2589393,2595661
2589393,2595655
2589393,2589202
2589393,2589637
2589393,2589643
2589393,2654881
2589393,2655127
2589393,2653190
2589393,2653094
2589393,2595533
2589393,2653356
2589393,2589503
2589395,2589496
2589395,2655453
2589395,2589637
2589395,2589060
2589396,2589060
2589396,2595655
2589396,2589310
2589396,2589637
2589396,2589643
2589396,2654881
2589396,2655127
2589396,2653190
2589396,2595533
2589396,2589503
2589436,2589202
2589436,2653400
2589436,2654727
2589436,2589637
2589436,2591367
2589436,2653394
2589436,2589719
2589437,2595634
2589437,2595661
2589438,2589637
2589438,2591911
2589438,2747229
2589438,2591367
2589438,2589719
2589439,2589496
2589439,2589202
2589439,2589503
2589439,2655453
2589439,2668298
2589440,2589504
2589440,2589694
2589440,2595655
2589440,2589310
2589440,2589637
2589440,2589643
2589440,2654881
2589440,2655127
2589440,2653190
2589440,2595533
2589440,2589503
2589441,2588956
2589441,2588957
2589441,2588929
2589441,2589270
2589443,2589637
2589443,2591911
2589443,2747229
2589443,2591367
2589443,2589719
2589444,2653400
2589444,2654727
2589444,2589637
2589444,2589725
2589445,2654727
2589445,2589725
2589446,2589780
2589447,2589637
2589447,2591911
2589447,2747229
2589447,2591367
2589447,2589719
2589448,2589500
2589448,2589689
2589448,2589697
2589448,2595661
2589448,2595655
2589448,2589202
2589448,2589637
2589448,2589643
2589448,2654881
2589448,2655127
2589448,2653190
2589448,2653094
2589448,2595533
2589448,2589503
2589493,2589712
2589493,2589644
2589493,2595655
2589493,2589637
2589493,2589643
2589493,2654881
2589493,2655127
2589493,2653190
2589493,2653094
2589493,2595533
2589493,2589503
2589495,2589493
2589495,2595646
2589495,2589503
2589495,2654483
2589495,2589310
2589496,2589202
2589496,2589637
2589496,2594937
2589496,2655453
2589497,2591911
2589497,2591367
2589497,2589719
2589499,2589702
2589499,2589637
2589499,2589727
2589499,2589161
2589500,2589202
2589500,2589503
2589500,2589637
2589500,2589496
2589500,2655453
2589500,2589439
2589503,2589643
2589503,2589202
2589503,2668690
2589503,2653094
2589503,2653190
2589503,2655127
2589503,2654881
2589503,2595650
2589503,2595661
2589503,2595632
2589504,2589202
2589504,2589503
2589504,2589637
2589504,2589496
2589504,2655453
2589504,2589439
2589505,2589202
2589505,2653400
2589505,2654727
2589505,2589637
2589505,2591367
2589505,2653394
2589505,2589719
2589506,2591911
2589506,2654727
2589506,2747229
2589506,2654003
2589506,2735016
2589507,2589702
2589507,2589637
2589507,2589161
2589508,2589440
2589508,2595646
2589508,2589503
2589508,2654483
2589508,2589310
2589560,2654852
2589560,2653963
2589633,2589695
2589633,2595646
2589633,2589503
2589633,2654483
2589633,2589310
2589634,2655453
2589634,2590252
2589634,2589261
2589634,2591367
2589635,2589637
2589635,2591911
2589635,2589728
2589635,2747229
2589635,2591367
2589635,2654483
2589635,2610919
2589636,2591911
2589636,2610920
2589636,2589092
2589636,2653750
2589636,2653551
2589636,2610919
2589637,2595650
2589638,2589181
2589638,2589710
2589638,2595655
2589638,2589637
2589638,2589643
2589638,2654881
2589638,2655127
2589638,2653190
2589638,2653094
2589638,2595533
2589638,2589503
2589639,2653400
2589639,2654727
2589639,2589637
2589639,2589725
2589640,2589702
2589640,2589637
2589640,2589161
2589641,2589092
2589641,2589097
2589641,2595646
2589641,2589503
2589641,2654483
2589641,2589310
2589642,2589718
2589642,2610920
2589642,2655453
2589642,2589709
2589644,2589201
2589644,2655127
2589644,2653433
2589644,2653190
2589644,2589702
2589645,2589202
2589645,2589637
2589645,2654727
2589645,2591367
2589645,2653394
2589645,2589719
2589646,2589637
2589646,2591911
2589646,2747229
2589646,2591367
2589646,2655453
2589646,2589719
2589647,2591911
2589647,2654727
2589647,2589560
2589647,2747229
2589647,2591367
2589647,2610919
2589648,2653037
2589648,2655453
2589648,2589263
2589649,2589780
2589651,2589253
2589651,2591367
2589652,2589640
2589652,2655127
2589652,2653433
2589652,2589702
2589653,2589309
2589653,2589652
2589653,2595655
2589653,2589310
2589653,2589637
2589653,2589643
2589653,2654881
2589653,2655127
2589653,2653190
2589653,2595533
2589653,2589503
2589687,2589260
2589687,2591367
2589688,2589724
2589688,2609866
2589688,2591367
2589689,2589448
2589689,2589697
2589689,2590607
2589689,2589201
2589689,2655127
2589689,2655453
2589689,2653433
2589689,2589702
2589690,2589252
2589691,2591911
2589691,2654727
2589691,2747229
2589691,2591367
2589691,2654003
2589691,2610919
2589692,2591465
2589692,2589267
2589692,2591367
2589693,2610919
2589693,2589202
2589693,2654483
2589693,2653394
2589693,2591367
2589693,2589728
2589693,2654727
2589693,2589637
2589693,2653400
2589694,2589640
2589694,2655127
2589694,2653433
2589694,2589702
2589695,2589716
2589695,2595655
2589695,2589637
2589695,2589643
2589695,2654881
2589695,2655127
2589695,2653190
2589695,2653094
2589695,2595533
2589695,2589503
2589696,2589077
2589696,2594937
2589696,2589202
2589696,2589637
2589696,2589496
2589696,2655453
2589696,2589439
2589697,2589349
2589697,2595634
2589697,2595661
2589698,2594937
2589698,2668240
2589698,2669085
2589698,2654834
2589698,2655453
2589698,2654259
2589698,2653745
2589699,2589507
2589699,2655127
2589699,2653433
2589699,2589702
2589700,2589202
2589700,2589503
2589700,2589637
2589700,2589496
2589700,2655453
2589700,2589439
2589701,2589142
2589701,2595646
2589701,2589503
2589701,2654483
2589701,2589310
2589702,2655127
2589702,2653433
2589702,2668833
2589703,2589718
2589703,2668954
2589703,2655453
2589703,2654483
2589703,2610919
2589704,2589109
2589704,2589718
2589704,2747229
2589704,2591367
2589704,2654727
