source,target
1648208,2088421
1648208,2088359
1648208,2087716
1648208,2087411
1648208,2087420
1648208,2087704
1648208,2087471
1648208,2087752
1648208,2087691
1648208,2087688
1648208,1647837
1648208,1647881
1648208,1648236
1648208,1647896
1648209,1647831
1648209,1648807
1648209,1647961
1648209,2088347
1648209,2087682
1648209,2087420
1648209,1647707
1648209,1648208
1648209,1648194
1648209,1648393
1648209,1647598
1648211,1647657
1648211,1647707
1648211,1648905
1648212,2088347
1648212,2087784
1648212,1648208
1648212,1649163
1648212,1647927
1648215,1649276
1648215,1648533
1648215,1648687
1648215,1647665
1648215,2087835
1648215,2087553
1648215,2087676
1648215,1647707
1648215,1648391
1648215,1648700
1648216,2088390
1648216,2088359
1648216,1648863
1648216,1648281
1648216,1648948
1648217,1648689
1648217,1648917
1648231,1648187
1648231,1649131
1648231,1648409
1648231,1648284
1648231,1648549
1648231,1647759
1648231,1647652
1648231,1648422
1648231,1648035
1648231,1648393
1648232,1648941
1648232,1649113
1648232,1647927
1648232,1647716
1648238,1648035
1648238,1647965
1648240,1648238
1648240,1648159
1648240,2088347
1648240,2087760
1648240,1648208
1648240,1648582
1648240,1649007
1648241,1648509
1648241,1648390
1648241,2088421
1648241,2087520
1648241,1647837
1648241,1648422
1648246,1648612
1648246,2087751
1648247,1649276
1648247,1648533
1648247,1648687
1648247,2087835
1648247,2087553
1648247,1647707
1648247,1648194
1648247,1648391
1648247,1648700
1648254,1648541
1648254,1647707
1648254,2087912
1648254,1648658
1648254,1647833
1648254,2087825
1648256,2088359
1648256,1647679
1648257,1647647
1648257,2087594
1648257,2087671
1648257,2087407
1648257,1648035
1648261,1649163
1648261,1648088
1648261,1648194
1648261,1647951
1648262,1649276
1648262,1648533
1648262,1648687
1648262,2087835
1648262,2087553
1648262,1647707
1648262,1648397
1648262,1648194
1648262,1648391
1648262,1648700
1648274,1649095
1648274,1648807
1648274,1647598
1648274,2088359
1648274,2087619
1648274,2087385
1648274,2087420
1648274,2087912
1648274,2087423
1648274,1649060
1648274,1647707
1648274,1647758
