source,target
2319248,2575348
2319248,2575046
2319248,2319239
2319249,2319269
2319249,2575348
2319249,2575046
2319249,2319239
2319250,2319272
2319251,2319188
2319251,2319249
2319251,2320670
2319251,2319182
2319251,2319271
2319251,2319266
2319251,2575318
2319251,2575348
2319251,2575002
2319251,2320653
2319251,2319148
2319252,2319115
2319252,2575348
2319252,2575046
2319252,2575002
2319252,2319239
2319255,2319271
2319255,2319801
2319255,2586857
2319255,2319694
2319255,2575430
2319255,2319210
2319258,2319801
2319258,2575271
2319258,2319136
2319258,2586857
2319258,2319694
2319258,2323151
2319262,2319112
2319262,2319271
2319262,2575271
2319262,2319694
2319262,2575042
2319262,2319210
2319264,2575041
2319264,2575271
2319264,2319271
2319264,2319198
2319265,2319208
2319265,2323150
2319265,2575430
2319265,2319226
2319267,2319130
2319267,2319123
2319267,2320673
2319267,2319148
2319267,2575233
2319267,2319182
2319268,2319116
2319268,2319224
2319268,2320670
2319268,2319271
2319268,2319266
2319268,2575318
2319268,2575348
2319268,2575002
2319268,2574996
2319268,2320653
2319268,2319148
2319269,2319239
2319269,2319271
2319269,2319118
2319270,2319801
2319270,2323150
2319270,2319130
2319270,2575112
2319270,2575062
2319270,2323151
2319271,2320671
2319272,2319801
2319272,2586857
2319272,2319694
2319272,2575161
2319272,2319210
2319273,2319271
2319273,2319801
2319273,2586857
2319273,2319195
2319273,2319694
2319273,2319210
2319276,2319801
2319276,2575271
2319276,2586857
2319276,2319694
2319276,2575161
2319276,2323151
2319278,2319112
2319278,2319271
2319278,2575271
2319278,2319694
2319278,2319210
2319280,2319295
2319280,2319282
2319280,2577322
2319280,2575430
2319280,2575233
2319280,2577464
2319281,2319801
2319281,2575271
2319281,2323150
2319281,2586857
2319281,2319694
2319281,2319301
2319282,2319295
2319282,2320528
2319282,2577394
2319282,2575408
2319282,2575430
2319283,2319299
2319283,2320524
2319283,2575249
2319283,2575305
2319283,2575430
2319283,2577358
2319284,2583027
2319284,2575271
2319284,2319801
2319284,2586857
2319284,2319694
2319284,2319305
2319285,2575271
2319285,2319801
2319285,2583027
2319285,2586857
2319285,2319694
2319285,2319305
2319286,2319299
2319286,2320459
2319286,2575311
2319286,2320673
2319286,2575046
2319286,2577436
2319289,2319801
2319289,2319299
2319289,2319694
2319289,2319300
2319290,2575271
2319290,2319801
2319290,2586857
2319290,2319694
2319290,2319301
2319292,2575271
2319292,2319801
2319292,2586857
2319292,2319694
2319292,2319301
2319294,2319299
2319294,2575249
2319294,2575430
2319294,2577358
2319295,2320671
2319296,2319299
2319296,2575249
2319296,2575305
2319296,2575430
2319296,2577358
2319297,2320528
2319297,2574991
2319298,2319280
2319298,2319295
2319298,2319299
2319298,2320459
2319298,2575305
2319298,2575348
2319298,2575430
2319298,2577451
2319299,2319295
2319299,2319304
2319299,2319298
2319299,2319313
2319299,2319294
2319299,2319283
2319299,2319296
2319299,2319286
