source,target
79463,651544
79463,78697
79463,79455
79463,79428
79466,80327
79466,80327
79466,78696
79466,650459
79466,651544
79467,713048
79467,713044
79467,108888
79467,651544
79467,79379
79468,79455
79468,652221
79468,651544
79469,79342
79469,79342
79470,713044
79470,648053
79470,108888
79470,652976
79470,650946
79470,102264
79470,108353
79470,676893
79470,665704
79470,675529
79470,658000
79470,681661
79470,651544
79470,79388
79470,79455
79470,79406
79473,684833
79473,78163
79473,684966
79473,684909
79473,697028
79473,78098
79474,109357
79474,108888
79474,108119
79474,652134
79474,651793
79474,692735
79474,733899
79474,733678
79474,733789
79474,78703
79476,79377
79476,79340
79476,108888
79605,713048
79605,80386
79605,79851
79605,104573
79605,651544
79614,102046
79614,649604
79614,649437
79614,79247
79614,649437
79638,697798
79638,696515
79638,650856
79638,102825
79638,103677
79638,79708
79638,80143
79638,695269
79638,696681
79638,697318
79638,698048
79638,697281
79638,696530
79638,697978
79638,694404
79638,694061
79638,697170
79638,694654
79638,698151
79638,696289
79638,696179
79638,649292
79638,651544
79645,81272
79645,81733
79645,82313
79645,80468
79645,82313
79645,81733
79645,81272
79645,80468
79645,80240
79645,79857
79645,651793
79645,649604
79645,724606
79645,724492
79645,724029
79645,652333
79645,647749
79647,690820
79647,713048
79647,108888
79647,690744
79647,690820
79647,691217
79647,691478
79647,691253
79647,652134
79647,651793
79647,79691
79647,80239
79647,80703
79647,80239
79691,649210
79692,696119
79692,695803
79692,713048
79692,653335
79692,649615
79692,650856
79692,108948
79692,650880
79692,696433
79692,694295
79692,696884
79692,697193
79692,695377
79692,695330
79692,696662
79692,697028
79692,696119
79692,696688
79692,698571
79692,695803
79692,697318
79692,694654
79692,697167
79692,697134
79692,79710
79692,695759
79692,80318
79693,102046
79693,103311
79693,108888
79693,79160
